mean,std,rms,max_amplitude,min_amplitude,peak_to_peak,zero_crossing_rate,dominant_freq,spectral_centroid,spectral_bandwidth,low_freq_energy,high_freq_energy,signal_power,label
-1.0018652574217412e-15,1.3463775243948044,1.3463775243948044,1.904065355073445,-1.904065355073445,3.80813071014689,0.25003125390673836,2000.0,2000.0,7.790733765251939e-10,1.2877228273178426e-27,1.0,1.812732438195482,CLEAN
-1.0658141036401503e-17,0.8150435129969912,0.8150435129969912,1.152645590004557,-1.152645590004557,2.305291180009114,0.012501562695336917,100.0,100.0,5.924054445988075e-11,1.0,1.1122874959356212e-28,0.6642959280784765,CLEAN
5.155865656309117e-18,1.4874828841765986,1.4874828841765986,2.547836693863236,-2.5478366938632155,5.0956733877264515,0.009071117561683599,100.0,128.57142857142856,54.7101204432193,0.9523809523809524,1.97117730304747e-28,2.212605330718332,CLEAN
-2.7711166694643907e-16,0.6886467529783585,0.6886467529783584,0.9738935777461895,-0.9738935777461895,1.947787155492379,0.25012506253126565,500.0,499.99999999999994,4.2602721411791926e-11,4.7672440439458605e-28,0.0,0.4742343503876362,CLEAN
1.3100631690576846e-17,0.45375042296686774,0.45375042296686774,0.641700002092273,-0.641700002092273,1.283400004184546,0.06250781347668459,500.0,500.0,2.5724884939658664e-10,6.16705258917716e-29,3.041888543231148e-27,0.2058894463426114,CLEAN
-2.1316282072803006e-17,1.3471937877640274,1.3471937877640274,1.905219725800669,-1.905219725800669,3.810439451601338,0.05001250312578145,200.0,200.0,4.627718631225912e-11,1.0,2.3047785490943127e-28,1.8149311017899872,CLEAN
-3.375077994860476e-16,0.5913080266209899,0.5913080266209899,1.0101331877125936,-1.010133187712577,2.0202663754251704,0.05002501250625312,100.0,128.5714285714285,54.71012044321924,0.9523809523809527,0.0,0.34964518234640934,CLEAN
-8.206768598029158e-16,1.2811665150600502,1.2811665150600502,1.8118430612561967,-1.8118430612561967,3.6236861225123933,0.25006251562890724,1000.0,1000.0,1.9163799626787055e-10,6.5275500037848955e-28,8.744356395144476e-27,1.6413876393111135,CLEAN
8.508749260727199e-16,1.0382482309494505,1.0382482309494505,1.4683047293209663,-1.4683047293193625,2.936609458640329,0.5001250312578145,2000.0,2000.0,9.904922244010024e-10,6.923296783607508e-26,1.0,1.0779593890696635,CLEAN
-1.4210854715202004e-17,0.36833505590782784,0.36833505590782784,0.5209044315623024,-0.5209044315623024,1.0418088631246047,0.025006251562890724,100.0,100.0,2.5559069579127137e-11,1.0,6.088449627447894e-29,0.13567071341062267,CLEAN
-3.1619151741324457e-16,0.5530897069883195,0.5530897069883194,0.9448447233225891,-0.9448447233225736,1.8896894466451628,0.05002501250625312,100.0,128.57142857142847,54.71012044321923,0.9523809523809527,0.0,0.30590822397642503,CLEAN
5.0807833626891155e-15,1.111183679881494,1.111183679881494,1.9026306079182882,-1.9026306079185569,3.805261215836845,0.13606676342525398,1500.0,1928.5714285714305,820.6518066482919,3.8486548701934043e-28,0.23809523809523872,1.2347291704349785,CLEAN
3.866899242231838e-18,1.3030144892094628,1.3030144892094628,2.231869800694248,-2.23186980069423,4.463739601388478,0.009071117561683599,100.0,128.57142857142858,54.7101204432193,0.9523809523809524,1.9705411853984612e-28,1.6978467590897972,CLEAN
-4.4408920985006264e-17,1.532163613893033,1.532163613893033,2.619274360112943,-2.6192743601129087,5.238548720225852,0.025006251562890724,100.0,128.57142857142853,54.71012044321928,0.9523809523809527,1.1975199661005987e-28,2.3475253397377593,CLEAN
-3.375077994860476e-17,1.056627060369791,1.056627060369791,1.4942963191453735,-1.4942963191453735,2.988592638290747,0.025006251562890724,100.0,100.0,2.5565581755531375e-11,1.0,6.095439869060121e-29,1.116460744705706,CLEAN
2.149391775674303e-16,1.5288169735391977,1.5288169735391977,2.61355318961147,-2.613553189611404,5.2271063792228745,0.025003125390673835,200.0,257.1428571428571,109.42024088643859,0.7619047619047622,8.51509921643765e-28,2.337281338581552,CLEAN
9.769962616701377e-18,0.533726346339848,0.533726346339848,0.9141849864758299,-0.9141849864758153,1.8283699729516452,0.012501562695336917,100.0,128.57142857142853,54.71012044321928,0.9523809523809524,2.1428916589903464e-28,0.28486381277728334,CLEAN
3.8635761256955445e-17,1.3783970965062053,1.3783970965062053,1.9493478682147725,-1.9493478682147725,3.898695736429545,0.06250781347668459,500.0,500.0,2.5722883072595817e-10,6.167940393482857e-29,3.0414075815108664e-27,1.8999785556567372,CLEAN
4.449109259390369e-15,0.9729798499416964,0.9729798499416964,1.6659903100666889,-1.665990310066924,3.3319806201336126,0.13606676342525398,1500.0,1928.57142857143,820.6518066482917,3.8466408168624116e-28,0.23809523809523855,0.946689788392566,CLEAN
4.511382449270477e-18,0.4693180809515544,0.4693180809515544,0.6637117848353965,-0.6637117848353964,1.3274235696707928,0.009071117561683599,100.0,100.0,7.729537805083829e-11,1.0,1.0738312115438319e-28,0.2202594611080498,CLEAN
3.3835368369528583e-17,0.9165195557335714,0.9165195557335714,1.2961461636831026,-1.2961461636831038,2.5922923273662066,0.045355587808417995,500.0,500.0,3.6799001384728024e-10,4.1837962599453195e-29,3.0679455568739326e-27,0.840008096042063,CLEAN
-2.5406333625471974e-15,0.9932451316978076,0.9932451316978076,1.4046518254775462,-1.40465182547755,2.809303650955096,0.18142235123367198,2000.0,2000.0,1.1460158313839726e-09,2.55886370872462e-27,1.0,0.9865358916413951,CLEAN
1.3340439863895881e-15,1.0450306641735243,1.0450306641735243,1.4778965383699614,-1.4778965383699614,2.9557930767399228,0.5001250312578145,2000.0,2000.0,2.909341283669383e-10,7.918783767603546e-27,1.0,1.0920890890629573,CLEAN
-1.7852386235972518e-16,0.7062057828307072,0.7062057828307072,1.2064133522224676,-1.2064133522225575,2.412826704445025,0.12503125781445362,500.0,642.8571428571423,273.55060221609585,2.256632886622108e-28,3.826882017999049e-27,0.49872660770353194,CLEAN
-3.383959779057477e-16,0.5329737817931525,0.5329737817931525,0.9104806309608152,-0.9104806309611524,1.8209612619219677,0.25003125390673836,2000.0,2571.428571428572,1094.2024088643875,6.659613280771068e-27,1.0,0.2840610520788949,CLEAN
-3.3217872896784684e-16,0.5085935288883151,0.5085935288883151,0.7192598662890475,-0.7192598662890475,1.438519732578095,0.25006251562890724,1000.0,999.9999999999999,1.9163711954156708e-10,6.527227521989846e-28,8.744129096483742e-27,0.2586673776270694,CLEAN
1.6964207816272391e-15,1.330390090145956,1.330390090145956,1.8814557087311754,-1.8814557087311754,3.762911417462351,0.5001250312578145,2000.0,2000.0,2.9093412817368916e-10,7.918777055216244e-27,1.0,1.769937791958565,CLEAN
-4.634070904785404e-16,0.5917079027833257,0.5917079027833257,0.9946857179641496,-0.9946857179641292,1.9893714359282788,0.10005002501250625,200.0,257.1428571428567,109.42024088643825,0.7619047619047637,0.0,0.3501182422162417,CLEAN
-1.5720758028692216e-16,0.5387886431559759,0.5387886431559759,0.761962206403779,-0.761962206403779,1.523924412807558,0.5002501250625313,1000.0,1000.0,5.565109368310298e-11,1.0379269642284258e-27,0.0,0.29029320199385744,CLEAN
-3.481659405224491e-16,1.2322089819930564,1.2322089819930564,2.104986117001705,-2.1049861170020705,4.209972234003775,0.25006251562890724,1000.0,1285.7142857142856,547.1012044321927,2.096225424090698e-27,0.2380952380952381,1.5183389753043646,CLEAN
7.585043704239069e-16,0.9612272121990184,0.9612272121990184,1.3593805600161362,-1.3593805600146514,2.7187611200307877,0.5001250312578145,2000.0,2000.0,9.904848746911001e-10,6.923172515257726e-26,1.0,0.9239577534718967,CLEAN
-2.6645352591003758e-18,0.5460615248936872,0.5460615248936872,0.7722476143947861,-0.7722476143947861,1.5444952287895721,0.012501562695336917,100.0,100.0,5.92109536954978e-11,1.0,1.1100963446045505e-28,0.298183188969219,CLEAN
-1.3233858453531865e-16,0.596299774908831,0.596299774908831,0.8432952289167344,-0.8432952289163111,1.6865904578330455,0.5002501250625313,1000.0,1000.0,2.30910793284006e-10,1.749609274263465e-26,0.0,0.3555734215563225,CLEAN
-8.466560785791444e-16,0.9090772831503106,0.9090772831503106,1.2856294230764558,-1.2856294230764558,2.5712588461529116,0.10005002501250625,200.0,200.0,2.5446927411967756e-11,1.0,0.0,0.8264215067399499,CLEAN
-5.155865656309117e-18,1.3344963262551424,1.3344963262551424,1.887250831587946,-1.8872508315879457,3.774501663175892,0.009071117561683599,100.0,100.0,7.727262872518908e-11,1.0,1.073104009636959e-28,1.7808804447884712,CLEAN
-3.35429341143348e-15,1.3109616292891375,1.3109616292891375,1.85396795508509,-1.853967955085095,3.707935910170185,0.18142235123367198,2000.0,2000.0,1.1459658061965984e-09,2.5592094588358087e-27,1.0,1.7186203934684299,CLEAN
-1.3657404761157573e-15,1.1857527026737604,1.1857527026737604,2.031017820680467,-2.0310178206807326,4.0620356413611995,0.09071117561683599,1000.0,1285.7142857142876,547.1012044321961,5.244932091335349e-28,0.23809523809523886,1.406009471898127,CLEAN
1.5987211554602253e-17,1.0564434069657576,1.0564434069657576,1.8095128867678414,-1.8095128867678125,3.619025773535654,0.012501562695336917,100.0,128.57142857142856,54.71012044321929,0.9523809523809526,2.145285837309165e-28,1.1160726721214174,CLEAN
-1.9496825418932047e-15,0.7620024816776805,0.7620024816776805,1.0776274081277102,-1.077627408127713,2.1552548162554235,0.18142235123367198,2000.0,2000.0,1.1459735229085814e-09,2.5588484416933002e-27,1.0,0.5806477820829438,CLEAN
-4.68070027181966e-16,0.5018001773650903,0.5018001773650903,0.7096526164309354,-0.7096526164309354,1.4193052328618707,0.10005002501250625,200.0,200.0,2.545639177894317e-11,1.0,0.0,0.25180341800363604,CLEAN
-4.689582056016661e-16,0.7433585302410987,0.7433585302410987,1.051267715172692,-1.051267715172692,2.102535430345384,0.25006251562890724,1000.0,1000.0,1.916382280523676e-10,6.5288093291435e-28,8.74425187293175e-27,0.5525819044822063,CLEAN
4.39648317751562e-17,0.75603582658071,0.75603582658071,1.0691961195903934,-1.0691961195903934,2.138392239180787,0.025003125390673835,200.0,200.0,1.1685431955443097e-10,1.0,4.411903381286367e-28,0.5715901710735775,CLEAN
-1.1881606809538425e-15,1.5185364006742144,1.5185364006742144,2.5941200626624523,-2.5941200626631065,5.188240125325558,0.37509377344336087,1500.0,1880.9523809523846,688.4205854667148,1.0193567182340324e-27,0.23809523809524027,2.3059528001725984,CLEAN
1.2245180933734153e-17,0.9214677467512574,0.9214677467512574,1.3031439181386657,-1.3031439181386657,2.6062878362773314,0.018142235123367198,200.0,200.0,1.5269317068945346e-10,1.0,4.321062857780121e-28,0.8491028083028395,CLEAN
1.5365486660812165e-16,1.0523778440469367,1.0523778440469367,1.7990678535037825,-1.7990678535037372,3.5981357070075197,0.025003125390673835,200.0,257.14285714285705,109.42024088643859,0.7619047619047622,8.516766438675944e-28,1.1074991266408787,CLEAN
-1.0111911308285926e-15,1.2980435485191073,1.2980435485191073,2.1820654632700722,-2.182065463270028,4.3641309265401,0.10005002501250625,200.0,257.14285714285666,109.42024088643825,0.7619047619047636,0.0,1.6849170538520764,CLEAN
-1.0613732115416496e-16,0.5655695875396042,0.5655695875396042,0.9661641388489378,-0.9661641388491057,1.9323282776980435,0.12501562695336918,1000.0,1285.7142857142844,547.1012044321917,3.791973123564727e-28,0.23809523809523742,0.319868958349718,CLEAN
1.7763568394002505e-17,1.2868915700772285,1.2868915700772285,2.2042324885303803,-2.2042324885303453,4.408464977060726,0.012501562695336917,100.0,128.57142857142856,54.710120443219296,0.9523809523809524,2.144704925398807e-28,1.6560899131358342,CLEAN
2.479649139081166e-16,1.3705994769354768,1.3705994769354768,1.9382097073729874,-1.9382097073729787,3.876419414745966,0.13606676342525398,1500.0,1500.0,8.731705335225452e-10,3.201018803264884e-28,2.1370166899601922e-26,1.8785429261758024,CLEAN
-4.0678571622265737e-16,1.356043272355689,1.356043272355689,2.3165325882832852,-2.3165325882836876,4.633065176566973,0.25006251562890724,1000.0,1285.7142857142853,547.1012044321926,2.096016749121933e-27,0.238095238095238,1.8388533565011256,CLEAN
2.5779328281545586e-18,0.9794233911271498,0.9794233911271498,1.385105056503543,-1.385105056503543,2.770210113007086,0.009071117561683599,100.0,100.0,7.732466563500768e-11,1.0,1.0744421809583323e-28,0.959270179087006,CLEAN
3.0031532816110486e-17,0.5352352546167206,0.5352352546167206,0.7569369561391832,-0.7569369561391832,1.5138739122783664,0.12501562695336918,1000.0,1000.0,4.667996705766636e-10,7.834513325410966e-29,1.210161775488113e-26,0.28647677778462577,CLEAN
2.55351295663786e-17,0.9078880993866152,0.9078880993866152,1.2839476632696842,-1.2839476632696842,2.5678953265393685,0.06250781347668459,500.0,500.00000000000006,2.5723012461610174e-10,6.169801092453515e-29,3.0414750116988927e-27,0.8242608010078405,CLEAN
1.5805950652622636e-16,0.8755607047675001,0.8755607047675001,1.2381591310461249,-1.2381591310461193,2.476318262092244,0.13606676342525398,1500.0,1500.0000000000002,8.731597547153768e-10,3.2019622180236264e-28,2.1369079945748915e-26,0.7666065477329616,CLEAN
-1.22230268234922e-15,0.47776047891691525,0.4777604789169152,0.6756510627991161,-0.6756510627991179,1.351302125598234,0.18142235123367198,2000.0,2000.0,1.1459685302619952e-09,2.5588589932197717e-27,1.0,0.2282550752149202,CLEAN
-5.186961971048731e-16,0.7975545428180569,0.7975545428180569,1.1279124511855692,-1.1279124511855692,2.2558249023711383,0.25006251562890724,1000.0,1000.0,1.9163795392514227e-10,6.52754125025559e-28,8.744619009810802e-27,0.6360932487697198,CLEAN
-6.940004126931854e-16,1.306415007039005,1.306415007039005,1.8475498210423036,-1.8475498210423036,3.695099642084607,0.18752344043005376,1500.0,1500.0,6.949207397458131e-10,1.8607719304148668e-28,2.5079913645544405e-26,1.7067201706167234,CLEAN
4.662936703425657e-17,0.7398373587242202,0.7398373587242202,1.046288026658081,-1.046288026658081,2.092576053316162,0.025003125390673835,200.0,200.0,1.1686915170283884e-10,1.0,4.412085538782798e-28,0.5473593173640305,CLEAN
-3.1974423109204507e-16,1.3464665067052004,1.3464665067052004,1.9041911950636161,-1.9041911950636161,3.8083823901272322,0.7503751875937968,1500.0,1500.0,1.2605286637163977e-10,8.565560087717553e-28,0.0,1.8129720536789053,CLEAN
-8.526512829121202e-17,1.2917157691390029,1.2917157691390029,2.206641731138553,-2.2066417311387174,4.4132834622772705,0.06250781347668459,500.0,642.8571428571421,273.5506022160958,7.500436800410183e-29,5.8773039271414176e-27,1.668529628242366,CLEAN
3.770226761176042e-17,0.9875468893629823,0.9875468893629823,1.6915207753952362,-1.6915207753953456,3.3830415507905816,0.045355587808417995,500.0,642.8571428571438,273.5506022160975,6.201592198578094e-29,5.6999713276901006e-27,0.9752488586905025,CLEAN
-8.402167850363184e-16,1.1148530858096233,1.1148530858096233,1.5766403540054652,-1.5766403540054652,3.1532807080109304,0.25003125390673836,2000.0,2000.0000000000002,7.790721279573676e-10,1.2878331826883514e-27,1.0,1.2428974029392392,CLEAN
-9.174883075502293e-16,1.1791795401269762,1.179179540126976,1.9822500966483447,-1.9822500966483043,3.964500193296649,0.10005002501250625,200.0,257.1428571428567,109.42024088643825,0.7619047619047636,0.0,1.3904643878540666,CLEAN
-6.910028105266975e-16,1.0812684790635303,1.0812684790635303,1.529144547658173,-1.529144547658173,3.058289095316346,0.25006251562890724,1000.0,999.9999999999999,1.9164098794138919e-10,6.528792368380243e-28,8.744672662405264e-27,1.16914152381636,CLEAN
-5.961897642237091e-16,0.7639485291860278,0.7639485291860278,1.3050554504475886,-1.3050554504479177,2.6101109008955063,0.37509377344336087,1500.0,1880.9523809523844,688.4205854667148,1.0192639383727368e-27,0.2380952380952403,0.5836173552454952,CLEAN
